dbname,namespace,table_name,encoded,diststyle,sortkey1,max_varchar,sortkey1_enc,sortkey_num,unsorted,stats_off,tbl_rows,skew_rows,estimated_visible_rows,num_rows_marked_for_deletion,pct_rows_marked_for_deletion,vacuum_sort_benefit,vacuum_run_type,is_last_vacuum_recluster,last_vacuumed_date,days_since_last_vacuumed,query_count,table_recommendation_count,encoded_column_count,column_count,encoded_column_pct,encoded_sortkey_count,distkey_column_count,large_column_size_count,sort_key_alert_sample_query,sort_key_alert_query_count,stats_alert_sample_query,stats_alert_query_count,nl_alert_sample_query,nl_alert_query_count,distributed_alert_sample_query,distributed_alert_query_count,distributed_alert_sample_query,broadcasted_alert_query_count,deleted_alert_sample_query,deleted_alert_query_count
dw,analytics,internal_pl,"Y, AUTO(ENCODE)",EVEN,AUTO(SORTKEY),100,,0,,0.00,2031359,,2031359,0,0.0000,,,,,,12,0,37,39,94.8717,0,0,0,703209683,4,,0,,0,,0,,0,,0
dw,fact,member_care_chatbot_conversation,"Y, AUTO(ENCODE)",AUTO(KEY(conversation_id)),AUTO(SORTKEY),5000,,0,,0.00,2030630,1.00,2028572,2058,0.0010,,Automatic,N,2025-03-06,0,162,0,65,80,81.2500,0,1,17,,0,,0,,0,,0,,0,,0
dw,analytics,master_sales_file,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,1840410,,1840410,0,0.0000,,,,,,12,0,27,27,100.0000,0,0,0,703385871,154,,0,,0,,0,,0,,0
dw,dim,promo_calendar,"Y, AUTO(ENCODE)",ALL,long_sku,200,none,2,0.00,100.00,1836458,,1836458,0,0.0000,0.00,,,,,238,0,7,9,77.7777,0,0,0,703204683,26,,0,,0,,0,,0,,0
dw,fact,purchasing_invoice,"Y, AUTO(ENCODE)",AUTO(KEY(invoice_number)),AUTO(SORTKEY(posting_date)),50,none,1,100.00,100.00,1716411,1.03,572174,1144237,0.6666,0.00,Automatic,N,2025-03-06,0,196,0,54,56,96.4285,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,fmr_msf_test,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,1709528,,1709528,0,0.0000,,,,,,25,0,16,18,88.8888,0,0,0,703373762,4,,0,,0,,0,,0,,0
dw,public,josh_ultv_control_group2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),11,,0,,0.00,1624044,,1624044,0,0.0000,,,,,,1,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,josh_ultv_control_group2_us,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),11,,0,,0.00,1616343,,1616343,0,0.0000,,,,,,1,0,9,9,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,csoh_v2_alloy_data,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),AUTO(SORTKEY),18,,0,,0.00,1580236,1.19,1580236,0,0.0000,,,,,,8,0,12,18,66.6666,0,1,0,703241772,59,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_06_project,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1573819,,1573819,0,0.0000,,,,,,7,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,education_enrollment,"Y, AUTO(ENCODE)",KEY(started_at),started_at,2000,none,4,0.00,0.00,1573703,1.07,1572335,1368,0.0008,0.00,,,,,144,0,10,17,58.8235,1,1,1,703353606,7,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_04_project,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1571891,,1571891,0,0.0000,,,,,,7,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_28_project,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1571137,,1571137,0,0.0000,,,,,,8,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_05_project,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1571103,,1571103,0,0.0000,,,,,,8,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_03_project,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1570708,,1570708,0,0.0000,,,,,,8,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_27_project_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1570428,,1570428,0,0.0000,,,,,,9,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_27_project,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1570428,,1570428,0,0.0000,,,,,,8,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_25_project,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1569228,,1569228,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_24_project,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1568909,,1568909,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_01_project_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1568560,,1568560,0,0.0000,,,,,,7,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_26_project,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1568051,,1568051,0,0.0000,,,,,,8,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_26_project_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1568051,,1568051,0,0.0000,,,,,,9,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_testing_with_null_02_project,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1567575,,1567575,0,0.0000,,,,,,8,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,q4_metrics_day_sridurga,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),512,,0,,0.00,1560121,1.03,1560121,0,0.0000,,,,,,1,0,15,15,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,q4_metrics_guid_sridurga,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),512,,0,,0.00,1559650,1.03,1559650,0,0.0000,,,,,,2,0,15,15,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,fact,general_ledger,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),10,,0,,100.00,1495888,,1495888,0,0.0000,,Automatic,N,2025-03-06,0,158,0,10,10,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,dl_gl_lines,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),1024,,0,,100.00,1495888,,1495888,0,0.0000,,Automatic,N,2025-03-06,0,27,0,9,9,100.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,stage,dtc,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,1464194,,1464194,0,0.0000,,,,,,5,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,dtc_pr_adj_all_order_shipping_adjustments_pivoted,"Y, AUTO(ENCODE)",AUTO(KEY(cricut_order_id)),AUTO(SORTKEY),0,,0,,0.00,1452738,1.01,1452738,0,0.0000,,,,,,6,0,17,17,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,purchase_started,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,1437038,,1437038,0,0.0000,,,,,,19,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,entitled_product,"Y, AUTO(ENCODE)",ALL,entitled_product_id,500,none,1,99.99,100.00,1421257,,1403679,17578,0.0123,0.00,Automatic,N,2025-03-06,0,198,0,16,18,88.8888,0,0,0,702996731,7,,0,,0,,0,,0,,0
dw,public,roxanne_outliers,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,0.00,1265302,,1265302,0,0.0000,,,,,,1,0,23,27,85.1851,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_impacted_sessions,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),512,,0,,0.00,1226034,,1226034,0,0.0000,,,,,,1,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,hb_extension_type,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),500,,0,,0.00,1157383,1.01,1157383,0,0.0000,,,,,,1,0,7,7,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,hb_extension_type2,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),500,,0,,0.00,1157383,1.01,1157383,0,0.0000,,,,,,1,0,8,8,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,fact_subscription_survey_level_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,100.00,1131201,,1131201,0,0.0000,,,,,,37,0,4,4,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,outsidecharges,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),6,,0,,100.00,1100925,,1100925,0,0.0000,,Automatic,N,2025-03-06,0,13,0,5,5,100.0000,0,0,0,702997649,26,,0,,0,702998230,35,,0,,0
dw,stage,semisuccessful,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),25,,0,,0.00,1100925,,1100925,0,0.0000,,,,,,26,0,16,16,100.0000,0,0,0,703001923,21,,0,,0,,0,,0,,0
dw,public,sub_purchase_start,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,1090053,,1090053,0,0.0000,,,,,,11,0,8,8,100.0000,0,0,0,701975946,8,,0,,0,,0,,0,,0
dw,stage,csoh_v2_sell_through,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,1083295,,1083295,0,0.0000,,,,,,7,0,12,12,100.0000,0,0,0,703241811,14,,0,,0,,0,,0,,0
dw,fact,inventory_reservation_history,"Y, AUTO(ENCODE)",AUTO(KEY(res_num)),AUTO(SORTKEY),35,,0,,96.40,1040431,29.28,1001482,38949,0.0374,,Automatic,N,2025-03-06,0,191,0,25,25,100.0000,0,1,0,703388946,10,,0,,0,,0,,0,,0
dw,stage,tbl_transform_machine_registration,Y,KEY(user_id),user_id,500,none,1,0.00,100.00,1018635,1.01,1018635,0,0.0000,0.00,,,,,2,0,9,13,69.2307,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,ultv_extension_flag,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1013409,,1013409,0,0.0000,,,,,,4,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,product_average_sale_price,"Y, AUTO(ENCODE)",AUTO(EVEN),long_sku,100,none,3,92.48,100.00,942856,,506865,435991,0.4624,0.00,Manual,Y,2025-02-28,6,34,0,12,15,80.0000,0,0,0,699138332,4,,0,,0,,0,,0,,0
dw,analytics,product_average_sale_price,"Y, AUTO(ENCODE)",AUTO(EVEN),long_sku,100,none,3,92.48,100.00,942856,,506865,435991,0.4624,0.00,Automatic,N,2025-03-05,1,34,0,12,15,80.0000,0,0,0,699138332,4,,0,,0,,0,,0,,0
dw,public,q3_metrics_guid_sridurga,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),512,,0,,0.00,929096,1.06,929096,0,0.0000,,,,,,1,0,15,15,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,event_dqm_attr_value_level_aggregates,Y,KEY(event_date_id),event_date_id,512,none,3,48.52,100.00,913294,3.83,913294,0,0.0000,0.00,,,,,19,0,9,12,75.0000,0,1,0,699086631,4,,0,,0,,0,,0,,0
dw,public,onboarding_testing_with_null_2022_q7_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,911763,,911763,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,project_event_client_canvas_saved,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,895497,,895497,0,0.0000,,,,,,1,0,32,32,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,dl_product_inv_monthly_source,"Y, AUTO(ENCODE)",AUTO(KEY(material)),AUTO(SORTKEY),54,,0,,0.00,845651,1.08,845651,0,0.0000,,,,,,4,0,8,8,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,analytics,product_inventory_monthly_history,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),18,,0,,100.00,845651,,845651,0,0.0000,,Manual,N,2025-02-28,6,170,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_testing_with_null_2022_q4_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,734981,,734981,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,sell_in_proxy,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),250,,0,,0.00,731050,,731050,0,0.0000,,,,,,6,0,8,8,100.0000,0,0,0,703217785,23,,0,,0,,0,,0,,0
dw,analytics,aged_inventory_snapshot,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),18,,0,,6.78,718233,,718233,0,0.0000,,Manual,N,2025-02-28,6,148,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_28,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,710751,,710751,0,0.0000,,,,,,1,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,pillar_2_overall_traffic_sridurga_3,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,710269,,710269,0,0.0000,,,,,,1,0,21,21,100.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,active_users_analysis_raw_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,707178,,707178,0,0.0000,,,,,,1,0,4,4,100.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,onboarding_testing_with_null_2022_q1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,697305,,697305,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_testing_with_null_2022_q6_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,694866,,694866,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,active_users_analysis_raw_2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,680136,,680136,0,0.0000,,,,,,1,0,4,4,100.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,oob_no_purchase,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,678409,,678409,0,0.0000,,,,,,17,0,10,11,90.9090,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_testing_with_null_2022_q8,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,664450,,664450,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_testing_with_null_2022_q8_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,664450,,664450,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_testing_with_null_2022_q3,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,663682,,663682,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_testing_with_null_2022_q2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,662298,,662298,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,netstock_collab_fa_sellin,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,0.00,648627,,648627,0,0.0000,,,,,,5,0,4,4,100.0000,0,0,0,703221737,19,,0,,0,,0,,0,,0
dw,public,onboarding_testing_with_null_2022_q5,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,634639,,634639,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,pillar_2_overall_traffic_sridurga_2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,617491,,617491,0,0.0000,,,,,,1,0,21,21,100.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,stage,csoh_v2_amazon,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),AUTO(SORTKEY),18,,0,,0.00,611807,1.30,611807,0,0.0000,,,,,,5,0,4,10,40.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,pmt_warning_viewed,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,602354,,602354,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,purchasing,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY(delivery_date)),120,az64,1,100.00,100.00,582878,,194294,388584,0.6666,0.00,Automatic,N,2025-03-06,0,211,0,15,16,93.7500,1,0,0,700966504,2,,0,,0,,0,,0,,0
dw,public,purchase_completed,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,540073,,540073,0,0.0000,,,,,,19,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ultv_soft_bundle_orders,"Y, AUTO(ENCODE)",AUTO(KEY(cricut_order_id)),AUTO(SORTKEY),0,,0,,0.00,451817,1.01,451817,0,0.0000,,,,,,4,0,1,1,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,user_steps,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,436145,,436145,0,0.0000,,,,,,1,0,10,10,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,fmr_artnr_sales_data_base,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,419917,,419917,0,0.0000,,,,,,2,0,4,5,80.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,fmr_artnr_sales_data,"Y, AUTO(ENCODE)",AUTO(EVEN),month,54,none,1,0.00,0.00,419917,,419917,0,0.0000,0.00,,,,,7,0,4,18,22.2222,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,sub_trial_raw,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,416741,,416741,0,0.0000,,,,,,1,0,6,6,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,sub_purchase_complete,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,416616,,416616,0,0.0000,,,,,,8,0,8,8,100.0000,0,0,0,701919634,1,,0,,0,,0,,0,,0
dw,data_ops,matillion_run_history_job,"Y, AUTO(ENCODE)",AUTO(KEY(runhistoryjobid)),starttime,25,none,1,0.00,0.00,409001,1.01,406251,2750,0.0067,0.00,,,,,136,0,2,7,28.5714,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,pillar_2_overall_traffic_sridurga,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,396732,,396732,0,0.0000,,,,,,1,0,21,21,100.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,sub_cancel_start,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),55,,0,,0.00,395254,,395254,0,0.0000,,,,,,1,0,4,5,80.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,fmr_matnr_sales_data_base,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,391403,,391403,0,0.0000,,,,,,4,0,4,5,80.0000,0,0,0,701886448,3,,0,,0,,0,,0,,0
dw,stage,fmr_matnr_sales_data,"Y, AUTO(ENCODE)",AUTO(EVEN),month,54,none,1,0.00,0.00,391403,,391403,0,0.0000,0.00,,,,,11,0,4,18,22.2222,0,0,0,703404614,20,,0,,0,,0,,0,,0
dw,public,active_users_analysis_raw_desk_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,383282,,383282,0,0.0000,,,,,,1,0,4,4,100.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_stage_delta_15,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,374331,,374331,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_stage_delta_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,369862,,369862,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_stage_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,369862,,369862,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,active_users_split_counts_cube_daily,"Y, AUTO(ENCODE)",AUTO(EVEN),cube_group_id,30,none,2,0.00,0.00,363487,,363487,0,0.0000,0.00,Manual,Y,2025-02-28,6,168,0,7,9,77.7777,0,0,0,701928606,2,,0,,0,,0,,0,,0
dw,stage,csoh_v2_walmart_store,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),AUTO(SORTKEY),18,,0,,0.00,361915,1.23,361915,0,0.0000,,,,,,5,0,4,10,40.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_c0,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),25,,0,,0.00,358108,,358108,0,0.0000,,,,,,7,0,14,14,100.0000,0,0,0,703209487,7,,0,,0,,0,,0,,0
dw,public,matched_cancel_starts,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,349919,,349919,0,0.0000,,,,,,1,0,9,10,90.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,csoh_v2_michaels,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),AUTO(SORTKEY),18,,0,,0.00,342617,1.19,342617,0,0.0000,,,,,,5,0,4,10,40.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,fact,zoom_historical_voice_detail,Y,AUTO(KEY(engagement_id)),AUTO(SORTKEY(engagement_id)),500,lzo,1,0.00,100.00,307140,1.01,307140,0,0.0000,0.00,,,,,59,0,32,45,71.1111,1,1,0,702616859,3,,0,,0,,0,,0,,0
dw,stage,event_dqm_platform_event_aggregates,Y,KEY(event_date_id),event_date_id,255,none,3,48.57,100.00,297586,5.95,297586,0,0.0000,0.00,,,,,17,0,7,10,70.0000,0,1,0,699094330,4,,0,,0,,0,,0,,0
dw,stage,dsv,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,293847,,293847,0,0.0000,,,,,,5,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,cancels_w_event,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,269574,,269574,0,0.0000,,,,,,1,0,10,11,90.9090,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,sku_cust_price,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),18,,0,,0.00,268614,,268614,0,0.0000,,,,,,4,0,7,8,87.5000,0,0,0,,0,,0,,0,,0,,0,,0
dw,cricut_dw,dim_tool,Y,ALL,tool_name,500,zstd,1,4.15,1.48,262165,,262161,4,0.0000,0.00,,,,,138,0,5,5,100.0000,1,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_fmr_transactions,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,256712,,256712,0,0.0000,,,,,,1,0,4,6,66.6666,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,sales_flash_sold,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),150,,0,,0.00,254045,,254045,0,0.0000,,,,,,8,0,19,19,100.0000,0,0,0,703200195,7,,0,,0,,0,,0,,0
dw,stage,event_dqm_attr_value_type_level_aggregates,Y,AUTO(EVEN),event_date_id,512,none,3,56.42,100.00,229615,,229615,0,0.0000,0.00,,,,,32,0,10,16,62.5000,0,0,0,,0,,0,,0,702123565,5,,0,,0
dw,fact,product_inventory,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),18,,0,,100.00,225738,,75246,150492,0.6666,,Automatic,N,2025-03-06,0,706,0,25,25,100.0000,0,0,0,703250851,20,,0,,0,,0,,0,,0
dw,stage,dl_eket,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),66,,0,,0.00,194294,,194294,0,0.0000,,,,,,16,0,70,70,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,purchase_order_line,"Y, AUTO(ENCODE)",AUTO(KEY(purchase_order_number)),AUTO(SORTKEY),120,,0,,100.00,182864,1.12,182864,0,0.0000,,,,,,152,0,45,50,90.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,dl_ekpo,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),120,,0,,0.00,182864,,182864,0,0.0000,,,,,,47,0,271,271,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,currency,"Y, AUTO(ENCODE)",ALL,abbreviation,50,none,2,100.00,100.00,181212,,60404,120808,0.6666,0.00,Automatic,N,2025-03-06,0,450,0,6,8,75.0000,0,0,0,703318543,67,,0,,0,,0,,0,,0
dw,data_ops,matillion_task_batch_history,"Y, AUTO(ENCODE)",AUTO(KEY(id)),starttime,65535,none,1,0.00,0.00,173932,1.02,172646,1286,0.0073,0.00,,,,,135,0,16,17,94.1176,0,1,1,,0,,0,,0,,0,,0,,0
